ukbench00000.jpg,0
0,0.357489387788
1,0.218129325135
2,0.629061248979
ukbench00001.jpg,0
0,0.369154220739
1,0.263386404463
2,0.630442670037
ukbench00002.jpg,0
0,0.356576225401
1,0.259982891044
2,0.622351498672
ukbench00003.jpg,0
0,0.446752262402
1,0.240956949206
2,0.599906824448
ukbench00004.jpg,0
0,0.468684681595
1,0.239548082357
2,0.631197431577
ukbench00005.jpg,0
0,0.438374139254
1,0.225191063872
2,0.615459150327
ukbench00006.jpg,0
0,0.463563826783
1,0.212660510489
2,0.754596264808
ukbench00007.jpg,0
0,0.467914243674
1,0.237840863032
2,0.629277445874
ukbench00008.jpg,0
0,0.37647269068
1,0.223231776072
2,0.545317248775
ukbench00009.jpg,0
0,0.289242908788
1,0.198827058827
2,0.61251123366
ukbench00010.jpg,0
0,0.286554244974
1,0.209677118769
2,0.58817980239
ukbench00011.jpg,0
0,0.373772988922
1,0.260753874073
2,0.56372935815
ukbench00012.jpg,0
0,0.466675370503
1,0.339441203226
2,0.613538015727
ukbench00013.jpg,0
0,0.513520859433
1,0.351576921
2,0.663030918096
ukbench00014.jpg,0
0,0.46539990885
1,0.320957727018
2,0.636358340993
ukbench00015.jpg,0
0,0.378487670434
1,0.243933423447
2,0.629092856414
ukbench00016.jpg,0
0,0.292698237191
1,0.476306188297
2,0.643011795343
ukbench00017.jpg,0
0,0.309104342732
1,0.37373689667
2,0.607697240094
ukbench00018.jpg,0
0,0.323578255943
1,0.415006618201
2,0.716886999591
ukbench00019.jpg,0
0,0.339454315401
1,0.452487994712
2,0.651993974673
ukbench00020.jpg,0
0,0.278777558283
1,0.380012632503
2,0.614403109681
ukbench00021.jpg,0
0,0.204867175984
1,0.303898062498
2,0.578601600796
ukbench00022.jpg,0
0,0.105616415417
1,0.549687682258
2,0.865764629289
ukbench00023.jpg,0
0,0.235874068877
1,0.327872893279
2,0.635345754187
ukbench00024.jpg,0
0,0.325470370804
1,0.290348437395
2,0.479708180147
ukbench00025.jpg,0
0,0.310054773435
1,0.304235198054
2,0.492278403289
ukbench00026.jpg,0
0,0.27207251505
1,0.342827327304
2,0.521046543096
ukbench00027.jpg,0
0,0.247130958211
1,0.331442933003
2,0.512909569036
ukbench00028.jpg,0
0,0.417166943414
1,0.605090142855
2,0.588448452818
ukbench00029.jpg,0
0,0.415093264581
1,0.584510641393
2,0.610628944547
ukbench00030.jpg,0
0,0.425818482911
1,0.524852386676
2,0.633843086193
ukbench00031.jpg,0
0,0.421244073203
1,0.616469339625
2,0.605008935866
ukbench00032.jpg,0
0,0.316809731646
1,0.333376876517
2,0.638858123979
ukbench00033.jpg,0
0,0.341214245427
1,0.197186587668
2,0.523892195159
ukbench00034.jpg,0
0,0.336410307499
1,0.187806644478
2,0.502866983252
ukbench00035.jpg,0
0,0.361058786626
1,0.279733444819
2,0.529592179841
ukbench00036.jpg,0
0,0.317820950834
1,0.266226108331
2,0.562525926777
ukbench00037.jpg,0
0,0.327477421228
1,0.269332526035
2,0.540845383987
ukbench00038.jpg,0
0,0.360252653427
1,0.144750747952
2,0.558931232129
ukbench00039.jpg,0
0,0.346492810383
1,0.269486553534
2,0.57703991779
ukbench00040.jpg,0
0,0.254139831378
1,0.341655887863
2,0.45078455627
ukbench00041.jpg,0
0,0.238740050602
1,0.391828633003
2,0.450086077921
ukbench00042.jpg,0
0,0.220863220081
1,0.409731155316
2,0.470946384804
ukbench00043.jpg,0
0,0.224471817495
1,0.394421664573
2,0.469183070364
ukbench00044.jpg,0
0,0.181080197628
1,0.431894180266
2,0.45603222018
ukbench00045.jpg,0
0,0.200858045451
1,0.41603319924
2,0.516283369077
ukbench00046.jpg,0
0,0.190282219403
1,0.413005962536
2,0.500759280535
ukbench00047.jpg,0
0,0.191839947323
1,0.399479260088
2,0.527730647467
ukbench00048.jpg,0
0,0.31724071243
1,0.565680384185
2,0.711973754085
ukbench00049.jpg,0
0,0.273601532906
1,0.571842276301
2,0.71819103605
ukbench00050.jpg,0
0,0.258583225688
1,0.558765409019
2,0.723605455984
ukbench00051.jpg,0
0,0.329202769303
1,0.562223403582
2,0.712037326389
ukbench00052.jpg,0
0,0.302618857831
1,0.290475426301
2,0.631678334355
ukbench00053.jpg,0
0,0.322072840961
1,0.278258213818
2,0.652831814236
ukbench00054.jpg,0
0,0.291331116816
1,0.297639847238
2,0.607163539114
ukbench00055.jpg,0
0,0.297382979165
1,0.297104239445
2,0.609350145527
ukbench00056.jpg,0
0,0.457958975116
1,0.424647651343
2,0.477080027063
ukbench00057.jpg,0
0,0.407983747633
1,0.445251066043
2,0.445156198938
ukbench00058.jpg,0
0,0.491079184704
1,0.411126067875
2,0.47630029616
ukbench00059.jpg,0
0,0.280511808049
1,0.509392881811
2,0.41692358558
ukbench00060.jpg,0
0,0.291581642168
1,0.196660326843
2,0.567130118975
ukbench00061.jpg,0
0,0.276948379235
1,0.203454632726
2,0.568699959151
ukbench00062.jpg,0
0,0.253749599183
1,0.210450853897
2,0.542732728247
ukbench00063.jpg,0
0,0.261876246768
1,0.214117051414
2,0.538829644097
ukbench00064.jpg,0
0,0.277117809673
1,0.161409072017
2,0.540193946589
ukbench00065.jpg,0
0,0.368924612264
1,0.255544359864
2,0.57290379902
ukbench00066.jpg,0
0,0.267706279271
1,0.145011403566
2,0.575024318321
ukbench00067.jpg,0
0,0.289723773315
1,0.179148360925
2,0.546257761438
ukbench00068.jpg,0
0,0.222735850294
1,0.216940435266
2,0.683117978962
ukbench00069.jpg,0
0,0.238811950893
1,0.204185794425
2,0.629833882251
ukbench00070.jpg,0
0,0.150041160694
1,0.326464227688
2,0.732393522774
ukbench00071.jpg,0
0,0.227991599187
1,0.225888797556
2,0.663484017565
ukbench00072.jpg,0
0,0.318459007324
1,0.147135796422
2,0.537867110907
ukbench00073.jpg,0
0,0.351442630186
1,0.127891617513
2,0.54449609375
ukbench00074.jpg,0
0,0.343948282382
1,0.147681029053
2,0.53418236826
ukbench00075.jpg,0
0,0.340122689659
1,0.158996186549
2,0.528399726818
ukbench00076.jpg,0
0,0.319815693781
1,0.396820377105
2,0.533135544322
ukbench00077.jpg,0
0,0.298166435453
1,0.389117396432
2,0.507590009702
ukbench00078.jpg,0
0,0.330907717657
1,0.39988878846
2,0.53627623315
ukbench00079.jpg,0
0,0.280136843712
1,0.41821240107
2,0.546989838644
ukbench00080.jpg,0
0,0.282593500715
1,0.104603326089
2,0.582994893791
ukbench00081.jpg,0
0,0.25758664343
1,0.0991885128818
2,0.640852494383
ukbench00082.jpg,0
0,0.223515984311
1,0.115032397437
2,0.55440527982
ukbench00083.jpg,0
0,0.233661813984
1,0.0922227845511
2,0.569333575878
ukbench00084.jpg,0
0,0.288102466832
1,0.182060671877
2,0.482629084968
ukbench00085.jpg,0
0,0.268348770678
1,0.176278235019
2,0.500314287173
ukbench00086.jpg,0
0,0.276581089956
1,0.179285191747
2,0.474854294322
ukbench00087.jpg,0
0,0.288167646442
1,0.179200785417
2,0.476417815564
ukbench00088.jpg,0
0,0.18476629893
1,0.222025241387
2,0.627990923713
ukbench00089.jpg,0
0,0.184590029562
1,0.296112807341
2,0.572920075062
ukbench00090.jpg,0
0,0.219322185412
1,0.266083149501
2,0.572069750817
ukbench00091.jpg,0
0,0.163727782748
1,0.312795349593
2,0.600249910641
ukbench00092.jpg,0
0,0.217395238851
1,0.0608635070269
2,0.534821972018
ukbench00093.jpg,0
0,0.2191694529
1,0.0753560825181
2,0.563926164216
ukbench00094.jpg,0
0,0.237809771265
1,0.0644067945412
2,0.541816367953
ukbench00095.jpg,0
0,0.279952517214
1,0.0678055606446
2,0.496606183619
ukbench00096.jpg,0
0,0.262302828399
1,0.0774371382404
2,0.573061414931
ukbench00097.jpg,0
0,0.252719550458
1,0.0789041833109
2,0.567428359886
ukbench00098.jpg,0
0,0.228704753277
1,0.097008795806
2,0.56718433415
ukbench00099.jpg,0
0,0.237403794492
1,0.100949179856
2,0.544861991932
ukbench00100.jpg,0
0,0.234095338485
1,0.215325501485
2,0.581811248979
ukbench00101.jpg,0
0,0.223400620617
1,0.199686760127
2,0.583558057598
ukbench00102.jpg,0
0,0.230158543571
1,0.253183499171
2,0.559918887868
ukbench00103.jpg,0
0,0.227542496652
1,0.202356872462
2,0.579150211908
ukbench00104.jpg,0
0,0.250841843253
1,0.177085428668
2,0.553919526144
ukbench00105.jpg,0
0,0.189434303538
1,0.307323890164
2,0.539067121119
ukbench00106.jpg,0
0,0.202629534607
1,0.293037619921
2,0.537894544015
ukbench00107.jpg,0
0,0.253980075114
1,0.159109373633
2,0.584686810662
ukbench00108.jpg,0
0,0.324240403572
1,0.262398064016
2,0.485031747856
ukbench00109.jpg,0
0,0.354133165069
1,0.292491590871
2,0.502918185764
ukbench00110.jpg,0
0,0.363851177262
1,0.262636072879
2,0.534471494587
ukbench00111.jpg,0
0,0.388188173623
1,0.281089061763
2,0.545395833333
ukbench00112.jpg,0
0,0.261023397071
1,0.155073809034
2,0.0972396343957
ukbench00113.jpg,0
0,0.311306616736
1,0.187154438911
2,0.106843852124
ukbench00114.jpg,0
0,0.268301557954
1,0.168052716578
2,0.0810902522469
ukbench00115.jpg,0
0,0.155192443123
1,0.0996457881241
2,0.0898944801881
ukbench00116.jpg,0
0,0.267003269004
1,0.192190415973
2,0.577501072304
ukbench00117.jpg,0
0,0.284643811988
1,0.20909147261
2,0.560384280535
ukbench00118.jpg,0
0,0.305398675572
1,0.19475505358
2,0.539102136948
ukbench00119.jpg,0
0,0.273844044194
1,0.204154516181
2,0.5061636923
ukbench00120.jpg,0
0,0.516114320852
1,0.650616705823
2,0.605189478656
ukbench00121.jpg,0
0,0.501620143519
1,0.606681118548
2,0.583046811172
ukbench00122.jpg,0
0,0.504610630445
1,0.602738643922
2,0.59680970435
ukbench00123.jpg,0
0,0.508210028702
1,0.594355469445
2,0.609360409007
ukbench00124.jpg,0
0,0.279643996293
1,0.172491747935
2,0.566697214563
ukbench00125.jpg,0
0,0.310303015748
1,0.170907586162
2,0.569736902573
ukbench00126.jpg,0
0,0.297712414713
1,0.246596684642
2,0.552665466708
ukbench00127.jpg,0
0,0.275401150093
1,0.217614234481
2,0.562635531556
ukbench00128.jpg,0
0,0.440762254045
1,0.536182743261
2,0.62881481056
ukbench00129.jpg,0
0,0.450990138218
1,0.512251628
2,0.623285488154
ukbench00130.jpg,0
0,0.455614923861
1,0.545461379245
2,0.621623455372
ukbench00131.jpg,0
0,0.429862944909
1,0.511830229976
2,0.610908483966
ukbench00132.jpg,0
0,0.371780096491
1,0.128841913077
2,0.708273041769
ukbench00133.jpg,0
0,0.334264502805
1,0.166088813631
2,0.576690461601
ukbench00134.jpg,0
0,0.343366196849
1,0.163547787767
2,0.611405662786
ukbench00135.jpg,0
0,0.339922265071
1,0.161742499566
2,0.63202514808
ukbench00136.jpg,0
0,0.350329236329
1,0.212482595728
2,0.637439823325
ukbench00137.jpg,0
0,0.357163895208
1,0.258730986832
2,0.26228173509
ukbench00138.jpg,0
0,0.362738695693
